Z,k,Symbole,E_exp_eV,E_pred_eV,m,Delta,Err_percent,Lambda_e,Eps_0,Eps_1,Eps_2,Eps_3,Eps_4,Eps_5,Eps_6,Eps_7,Eps_8,Eps_9,Eps_10,Eps_11,Eps_12,Eps_13,Eps_14,,,Factor_4_Zk
92,39,U,1750.0,1749.9569896703997,4,1.1488688219999998,0.0024577331200167207,5.95,0,1,1,0,0,0,0,0,0,-1,0,0,-1,0,1,,,8.112963841460668e+31
92,40,U,1830.0,1829.9948743720001,2,19.222635235000002,0.0002800889617409681,5.95,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,,,2.028240960365167e+31
92,41,U,1910.0,1910.0296009087992,4,1.2539585089999994,0.0015497858010072682,5.95,0,0,0,1,0,0,1,0,0,0,1,0,0,-1,0,,,5.070602400912918e+30
92,42,U,1990.0,1990.0014626016,3,5.225844177,7.349756783902312e-05,5.95,0,0,1,1,1,0,-1,0,0,0,-1,0,0,0,1,,,1.2676506002282294e+30
92,43,U,2070.0,2070.000681728,3,5.43592616,3.293371980762107e-05,5.95,1,-1,0,1,1,0,0,0,0,0,1,0,0,0,0,,,3.1691265005705735e+29
92,44,U,2140.0,2140.0024500063996,3,5.619754332999999,0.00011448628035574313,5.95,0,0,0,0,0,1,1,1,1,1,0,0,-1,0,0,,,7.922816251426434e+28
92,45,U,2220.0,2219.9718208864,3,5.829757933,0.0012693294414364918,5.95,1,0,1,-1,1,0,0,0,0,0,0,0,1,0,0,,,1.9807040628566084e+28
92,46,U,2578.0,2578.002192192,4,1.692490935,8.503460047191466e-05,5.95,0,1,0,-1,0,0,-1,1,1,0,0,0,0,0,0,,,4.951760157141521e+27
92,47,U,2646.0,2646.0027902112,3,6.948536739,0.0001054501587352862,5.95,0,1,1,0,0,1,1,-1,0,0,0,0,1,0,0,,,1.2379400392853803e+27
92,48,U,2718.0,2717.961218559999,5,0.44609394999999985,0.0014268373804636836,5.95,0,0,1,-1,0,0,-1,1,0,0,-1,1,0,0,0,,,3.094850098213451e+26
92,49,U,2794.0,2794.0014173568,3,7.337188596,5.072858984163152e-05,5.95,1,0,0,-1,1,0,0,1,1,1,0,0,0,0,0,,,7.737125245533627e+25
92,50,U,2867.0,2867.0004224512004,4,1.8822219160000002,1.4734956414125231e-05,5.95,0,1,0,-1,-1,0,-1,0,0,1,1,0,0,0,0,,,1.9342813113834067e+25
92,51,U,2938.0,2938.0082155872005,3,7.715357709000001,0.000279631967343047,5.95,0,0,0,1,0,0,0,-1,1,-1,0,0,1,1,0,,,4.835703278458517e+24
92,52,U,3073.0,3072.9664613536,3,8.069764867,0.001091397539858363,5.95,1,0,0,-1,-1,0,0,0,0,1,1,0,1,0,0,,,1.2089258196146292e+24
92,53,U,3147.0,3147.0120072832,4,2.066053051,0.0003815469717220044,5.95,0,1,0,0,1,0,-1,-1,0,0,-1,0,0,0,1,,,3.022314549036573e+23
92,54,U,3228.0,3227.988295616,4,2.119215005,0.00036258934324784976,5.95,1,0,-1,0,-1,0,-1,0,1,0,0,1,0,0,0,,,7.555786372591432e+22
92,55,U,3301.0,3300.9902922752003,4,2.167141736,0.0002940843623048223,5.95,0,1,1,-1,1,0,-1,0,0,1,0,0,0,0,0,,,1.888946593147858e+22
92,56,U,3602.0,3601.9834079936,3,9.458990042,0.0004606331593575847,5.95,0,0,1,1,0,0,0,1,0,0,-1,0,1,1,0,,,4.722366482869645e+21
92,57,U,3675.0,3675.0347342464006,3,9.650826508000002,0.0009451495619211782,5.95,0,1,0,1,0,0,0,1,-1,0,0,1,0,1,0,,,1.1805916207174113e+21
92,58,U,3753.0,3753.0240456576003,3,9.855630372,0.0006407049720291592,5.95,1,1,0,-1,0,0,0,0,0,1,1,0,1,0,0,,,2.9514790517935283e+20
92,59,U,3827.0,3826.9866415424,3,10.049859878,0.00034905820747671774,5.95,0,0,1,1,0,1,0,1,0,-1,0,0,0,0,1,,,7.378697629483821e+19
92,60,U,4214.0,4213.9974647904,3,11.066169813,6.016159468332045e-05,5.95,0,0,1,-1,0,0,0,0,0,1,-1,0,0,1,1,,,1.8446744073709552e+19
92,61,U,4299.0,4298.9963594368,3,11.289381196,8.468395440687206e-05,5.95,0,0,1,0,0,1,0,0,-1,1,0,1,0,1,0,,,4.611686018427388e+18
92,62,U,4513.0,4513.012676748799,4,2.9628497089999994,0.00028089405714811964,5.95,0,0,0,1,1,0,0,0,-1,0,0,0,0,-1,1,,,1.152921504606847e+18
92,63,U,4598.0,4597.933353932794,5,0.754650300999999,0.0014494577469860899,5.95,0,0,1,0,1,0,0,0,1,-1,0,1,0,-1,0,,,2.8823037615171174e+17
92,64,U,7393.0,7393.002488793601,4,4.853599323,3.366419045861324e-05,5.95,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,,,7.205759403792794e+16
92,65,U,7550.0,7549.9083306752,4,4.956609986,0.0012141632423844089,5.95,0,1,0,0,1,1,0,0,0,0,-1,0,0,1,0,,,1.8014398509481984e+16
92,66,U,7730.0,7729.978535103999,4,5.074828344999999,0.0002776830013053968,5.95,0,1,1,0,0,0,1,0,0,0,1,1,0,-1,0,,,4503599627370496.0
92,67,U,7910.0,7910.033326272,4,5.193036585,0.0004213182300836005,5.95,1,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,,,1125899906842624.0
92,68,U,8090.0,8090.051907929601,4,5.311221053000001,0.0006416307738062978,5.95,0,0,0,0,1,1,0,0,0,1,-1,0,-1,0,1,,,281474976710656.0
92,69,U,8260.0,8260.0074078592,4,5.422798981,8.96835254311345e-05,5.95,0,0,1,0,0,-1,-1,0,0,0,0,1,1,0,0,,,70368744177664.0
92,70,U,8650.0,8649.9850260096,4,5.678824203,0.00017310971561738565,5.95,0,0,0,0,0,1,1,-1,1,-1,0,0,1,0,0,,,17592186044416.0
92,71,U,8830.0,8829.982363596804,5,1.4492486810000007,0.00019973276552509136,5.95,0,0,0,1,0,1,0,-1,0,0,0,-1,0,1,0,,,4398046511104.0
92,72,U,9030.0,9030.045914534401,4,5.928338967,0.0005084666046640433,5.95,0,0,1,0,0,0,0,-1,1,0,-1,1,0,1,0,,,1099511627776.0
92,73,U,9210.0,9209.9760348288,4,6.046465359,0.0002602081563513717,5.95,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,,274877906944.0
92,74,U,9720.0,9720.041300032,4,6.381329635,0.00042489744856415374,5.95,1,1,-1,0,0,0,0,1,0,0,0,0,1,0,0,,,68719476736.0
92,75,U,9870.0,9870.0074716544,4,6.479784317,7.570065248665837e-05,5.95,1,-1,0,0,0,-1,1,1,0,0,0,0,1,0,0,,,17179869184.0
92,76,U,10040.0,10039.982229401601,4,6.591374888000001,0.00017699799201975576,5.95,0,0,1,0,0,1,1,0,-1,0,0,0,1,0,0,,,4294967296.0
92,77,U,10200.0,10200.0614391424,4,6.696468907,0.000602344533338813,5.95,0,1,0,-1,0,0,-1,1,0,1,0,0,1,0,0,,,1073741824.0
92,78,U,11410.0,11409.7559642752,4,7.490648611,0.0021387881226966445,5.95,1,0,-1,0,0,0,0,0,0,0,-1,1,0,0,1,,,268435456.0
92,79,U,11600.0,11599.8879069696,5,1.9038681569999998,0.0009663192275905297,5.95,0,1,0,1,0,-1,0,0,-1,0,0,0,1,0,0,,,67108864.0
92,80,U,11990.0,11989.9665406976,5,1.967891042,0.000279060070057825,5.95,1,-1,0,-1,0,1,0,0,0,-1,0,1,0,0,0,,,16777216.0
92,81,U,12160.0,12160.1078451328,4,7.983264079,0.0008868843157846353,5.95,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,,,4194304.0
92,82,U,25260.0,25259.980784281608,5,4.145873947000001,7.607172760068677e-05,5.95,0,1,0,0,0,0,0,0,-1,1,1,0,-1,1,0,,,1048576.0
92,83,U,25680.0,25680.0499587072,5,4.214819124,0.0001945432523397899,5.95,1,-1,-1,0,0,0,-1,0,1,0,0,0,0,1,0,,,262144.0
92,84,U,26150.0,26150.051872806405,4,17.167838677000002,0.0001983663724868044,5.95,0,0,0,0,0,0,1,1,-1,0,1,0,0,1,1,,,65536.0
92,85,U,26590.0,26590.0211403904,4,17.456684047,7.950504099106172e-05,5.95,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,,,16384.0
92,86,U,31060.0,31060.023255295993,5,5.0978241949999985,7.48721699719722e-05,5.95,0,0,0,0,0,0,1,0,1,-1,0,1,1,-1,0,,,4096.0
92,87,U,31640.0,31640.133305088,5,5.193036585,0.0004213182300836005,5.95,1,0,-1,0,0,0,1,0,0,0,0,1,0,0,0,,,1024.0
92,88,U,32400.0,32399.917857843207,5,5.317738619000001,0.00025352517528562553,5.95,0,1,0,0,0,0,0,0,0,-1,0,0,-1,1,1,,,256.0
92,89,U,32836.5,32836.044448256,5,5.38931927,0.0013873334368831951,5.95,0,0,1,0,0,0,-1,0,1,0,0,0,1,0,0,,,64.0
93,0,Np,6.265608,6.265713210312501,-1,4.212244175,0.001679171638256425,5.95,0,0,0,1,0,0,0,1,0,-1,0,1,0,0,0,,,9.807971461541689e+55
93,1,Np,11.5,11.499933355575001,-1,7.731047634,0.0005795167391220917,5.95,1,0,0,0,0,0,1,-1,0,0,1,0,1,0,0,,,2.4519928653854222e+55
93,2,Np,19.7,19.699981363124998,-1,13.243684949999999,9.460342640343393e-05,5.95,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,,,6.129982163463556e+54
93,3,Np,33.8,33.799067153599985,2,0.35503221799999984,0.002759900591751511,5.95,0,0,0,0,0,1,0,-1,1,0,1,0,0,-1,0,,,1.532495540865889e+54
93,4,Np,48.0,48.00014820405001,0,8.067251799000001,0.0003087584375135085,5.95,1,0,0,0,0,0,1,1,0,0,1,-1,0,1,0,,,3.831238852164722e+53
93,5,Np,65.0,65.00080949810001,0,10.924505798000002,0.0012453816923250719,5.95,0,0,0,1,-1,1,1,0,0,0,1,0,0,1,0,,,9.578097130411805e+52
93,6,Np,92.0,92.00043367795,0,15.462257761,0.00047138907608628057,5.95,0,0,1,0,0,-1,0,0,1,0,1,1,0,0,1,,,2.3945242826029513e+52
93,7,Np,107.0,107.00081707000001,1,4.4958326500000005,0.0007636168224399481,5.95,1,0,0,0,0,1,1,0,0,0,0,-1,0,1,0,,,5.986310706507379e+51
93,8,Np,121.0,121.0000477798,1,5.084035621,3.948743801582483e-05,5.95,1,1,0,1,-1,0,0,0,1,0,1,0,0,0,0,,,1.4965776766268446e+51
93,9,Np,136.0,136.00089646780003,1,5.714323381000002,0.0006591675000238946,5.95,0,0,0,1,0,0,-1,0,0,1,1,-1,0,1,0,,,3.7414441915671115e+50
93,10,Np,151.0,150.99978277440027,3,0.3965330430000007,0.0001438580130639664,5.95,1,0,0,0,1,0,0,0,0,1,0,-1,-1,1,0,,,9.353610478917779e+49
93,11,Np,179.0,179.00015007419998,1,7.521014708999999,8.384033518387955e-05,5.95,0,0,1,0,-1,0,0,0,1,1,0,1,0,0,0,,,2.3384026197294447e+49
93,12,Np,196.0,196.00056675780002,1,8.235317931,0.0002891621428651498,5.95,0,0,0,0,0,1,1,0,-1,-1,0,0,1,1,0,,,5.846006549323612e+48
93,13,Np,233.0,232.99870084399998,1,9.78986138,0.0005575776824102811,5.95,1,0,0,1,0,0,0,0,-1,1,0,1,1,0,0,,,1.461501637330903e+48
93,14,Np,252.0,251.99760290880005,1,10.588134576000002,0.0009512266666478902,5.95,1,0,0,1,0,0,0,0,1,0,0,0,-1,1,1,,,3.6537540933272573e+47
93,15,Np,355.0,355.0011853696002,3,0.9322510120000005,0.0003339069296319868,5.95,0,0,0,0,1,0,0,-1,0,0,-1,0,0,1,0,,,9.134385233318143e+46
93,16,Np,382.0,381.9998764288002,3,1.0031509360000004,3.2348481628790916e-05,5.95,0,1,1,0,1,0,0,0,-1,-1,1,0,0,0,0,,,2.283596308329536e+46
93,17,Np,408.0,407.99091804240004,2,4.285618887,0.0022259699999902776,5.95,1,1,1,-1,0,1,0,0,0,1,0,0,0,0,0,,,5.70899077082384e+45
93,18,Np,438.0,438.0015010056,2,4.600856103,0.000342695342466918,5.95,1,0,0,-1,0,0,0,1,1,0,-1,0,1,0,0,,,1.42724769270596e+45
93,19,Np,466.0,466.00089405240004,1,19.579869498,0.0001918567382064926,5.95,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,,,3.5681192317649e+44
93,20,Np,495.0,494.9997392536,2,5.199577093,5.2676040401609204e-05,5.95,0,0,0,1,-1,1,0,1,1,0,0,0,0,0,0,,,8.92029807941225e+43
93,21,Np,535.0,535.0006125015999,2,5.619754332999999,0.00011448628035574313,5.95,0,0,0,0,0,1,1,1,1,1,0,0,-1,0,0,,,2.2300745198530623e+43
93,22,Np,565.0,564.9990147199999,3,1.4837158999999995,0.0001743858407296738,5.95,1,-1,0,1,0,0,0,1,1,0,-1,0,0,0,0,,,5.575186299632656e+42
93,23,Np,596.0,596.0003082879999,2,6.26050744,5.172617448461829e-05,5.95,1,1,0,0,1,1,0,0,0,0,0,0,0,-1,1,,,1.393796574908164e+42
93,24,Np,626.0,626.0007692063999,3,1.6439095829999997,0.00012287642171293137,5.95,0,0,1,0,0,-1,0,0,1,0,0,-1,1,0,0,,,3.48449143727041e+41
93,25,Np,770.0,770.0180108768001,2,8.088424484,0.0023390749091008315,5.95,0,1,0,0,0,1,0,0,0,1,0,-1,0,0,1,,,8.711228593176025e+40
93,26,Np,810.0,809.9974641248,2,8.508376724,0.00031307101234693776,5.95,0,1,0,1,0,0,-1,0,1,1,0,0,1,0,0,,,2.1778071482940062e+40
93,27,Np,850.0,850.000432344,2,8.92857597,5.086400000543697e-05,5.95,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,,,5.444517870735016e+39
93,28,Np,880.0,880.0000631184001,2,9.243698142000001,7.172545469881119e-06,5.95,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,,,1.361129467683754e+39
93,29,Np,980.0,980.0048111168,2,10.294168184,0.0004909302857199969,5.95,1,0,0,0,0,-1,-1,0,0,1,0,1,0,0,1,,,3.402823669209385e+38
93,30,Np,1020.0,1020.0044593312001,2,10.714332556,0.00043718933334409543,5.95,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,,,8.507059173023462e+37
93,31,Np,1130.0,1130.0163032704002,2,11.869919152000001,0.0014427672920493805,5.95,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,,,2.1267647932558654e+37
93,32,Np,1170.0,1170.0040422504,2,12.289958427,0.0003454914871847586,5.95,1,0,-1,0,0,-1,0,0,0,1,0,0,1,0,1,,,5.316911983139664e+36
93,33,Np,1280.0,1279.989089008,2,13.44526354,0.0008524212499949613,5.95,1,0,0,0,0,0,1,0,1,-1,0,0,1,0,1,,,1.329227995784916e+36
93,34,Np,1360.0,1359.9863702431999,3,3.5713927789999995,0.001002188000009429,5.95,1,0,1,-1,0,0,0,0,0,1,-1,0,1,0,0,,,3.32306998946229e+35
93,35,Np,1430.0,1430.0017228000002,3,3.7552566250000003,0.0001204755244861781,5.95,1,-1,0,0,0,1,0,0,1,0,0,0,-1,1,0,,,8.307674973655724e+34
93,36,Np,1510.0,1510.026581952,4,0.991351485,0.0017603941721864244,5.95,1,-1,0,0,-1,0,-1,1,0,1,0,0,0,0,0,,,2.076918743413931e+34
93,37,Np,1590.0,1589.9957022656004,3,4.175408882000001,0.00027029776098381445,5.95,0,1,0,0,0,0,0,-1,-1,0,1,0,0,1,0,,,5.192296858534828e+33
93,38,Np,1670.0,1670.0096534016,4,1.0963823879999999,0.000578047999997743,5.95,0,1,1,0,0,0,0,1,1,0,0,-1,0,0,0,,,1.298074214633707e+33
93,39,Np,1740.0,1740.0018464640002,3,4.56933258,0.00010611862070168851,5.95,0,0,1,1,-1,0,0,1,-1,0,0,0,0,1,0,,,3.2451855365842673e+32
93,40,Np,1820.0,1820.0323688735998,3,4.7794967669999995,0.0017785095384509648,5.95,1,1,0,0,0,0,1,-1,1,1,0,0,0,0,0,,,8.112963841460668e+31
93,41,Np,1910.0,1910.0296009087992,4,1.2539585089999994,0.0015497858010072682,5.95,0,0,0,1,0,0,1,0,0,0,1,0,0,-1,0,,,2.028240960365167e+31
93,42,Np,1990.0,1990.0014626016,3,5.225844177,7.349756783902312e-05,5.95,0,0,1,1,1,0,-1,0,0,0,-1,0,0,0,1,,,5.070602400912918e+30
93,43,Np,2070.0,2070.000681728,3,5.43592616,3.293371980762107e-05,5.95,1,-1,0,1,1,0,0,0,0,0,1,0,0,0,0,,,1.2676506002282294e+30
93,44,Np,2140.0,2140.0024500063996,3,5.619754332999999,0.00011448628035574313,5.95,0,0,0,0,0,1,1,1,1,1,0,0,-1,0,0,,,3.1691265005705735e+29
93,45,Np,2230.0,2229.9976257216003,3,5.856086202,0.00010646988339267981,5.95,1,0,0,-1,-1,0,0,0,0,-1,1,0,0,0,1,,,7.922816251426434e+28
93,46,Np,2310.0,2310.0386467872004,3,6.066277959000001,0.0016730210909254428,5.95,1,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,,,1.9807040628566084e+28
93,47,Np,2675.0,2674.9875345312003,3,7.0246521390000005,0.00046599883363537586,5.95,0,0,0,0,1,0,0,-1,1,0,0,-1,1,1,0,,,4.951760157141521e+27
93,48,Np,2745.0,2744.9742871039994,5,0.45052755499999986,0.0009367175227920291,5.95,0,0,0,0,0,0,1,1,0,-1,0,1,0,-1,0,,,1.2379400392853803e+27
93,49,Np,2817.0,2816.9978486272,4,1.8493945959999998,7.637106141992082e-05,5.95,0,1,-1,0,0,-1,1,1,0,0,0,0,0,0,0,,,3.094850098213451e+26
93,50,Np,2894.0,2894.014577036799,4,1.8999570489999993,0.0005036985763297371,5.95,0,1,0,0,0,1,0,0,1,1,0,0,0,-1,0,,,7.737125245533627e+25
93,51,Np,2969.0,2969.0175699296,3,7.796789837,0.0005917793735293279,5.95,0,1,0,0,0,0,0,0,-1,-1,0,0,0,1,1,,,1.9342813113834067e+25
93,52,Np,3041.0,3041.0249238431998,3,7.985884778999999,0.0008195936599723205,5.95,0,1,-1,0,0,1,0,0,0,0,0,1,0,-1,1,,,4.835703278458517e+24
93,53,Np,3181.0,3180.9990180864006,5,0.522091488,3.086807920117486e-05,5.95,0,0,0,0,1,0,-1,1,0,0,0,-1,0,-1,1,,,1.2089258196146292e+24
93,54,Np,3255.0,3254.987714764803,5,0.5342351160000005,0.0003774265805511938,5.95,0,0,0,0,0,0,1,-1,0,0,0,-1,1,0,0,,,3.022314549036573e+23
93,55,Np,3338.0,3337.9765006335997,3,8.765694592,0.0007039953984512093,5.95,0,0,0,1,0,0,-1,0,-1,1,0,0,1,1,0,,,7.555786372591432e+22
93,56,Np,3413.0,3412.9834062464006,4,2.2406666270000004,0.00048619260472923987,5.95,0,0,1,0,-1,1,0,0,-1,0,0,-1,0,0,1,,,1.888946593147858e+22
93,57,Np,3718.0,3718.005558848,4,2.4409175149999998,0.00014951178052620228,5.95,0,1,-1,0,-1,-1,0,0,1,0,0,1,0,0,0,,,4.722366482869645e+21
93,58,Np,3792.0,3791.9657777792004,4,2.489473331,0.0009024847257283787,5.95,0,1,0,1,0,1,-1,0,0,0,-1,0,0,1,0,,,1.1805916207174113e+21
93,59,Np,3872.0,3872.0157883904003,3,10.168108688,0.00040775801653674813,5.95,0,1,1,0,0,0,0,0,0,-1,1,1,0,1,0,,,2.9514790517935283e+20
93,60,Np,3947.0,3947.010765824003,5,0.6478155800000005,0.00027275966564736364,5.95,1,1,0,-1,0,0,0,0,0,0,0,1,0,1,-1,,,7.378697629483821e+19
93,61,Np,4353.0,4353.0133211488,3,11.431232461,0.0003060222559168331,5.95,0,0,0,1,0,1,-1,0,1,0,0,1,0,1,0,,,1.8446744073709552e+19
93,62,Np,4441.0,4440.993658931201,4,2.9155683160000003,0.0001427847061241713,5.95,0,1,0,0,0,-1,0,-1,0,1,0,1,0,0,0,,,4.611686018427388e+18
93,63,Np,4658.0,4657.9945320384,3,12.232128498,0.00011738861313023824,5.95,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,,,1.152921504606847e+18
93,64,Np,4744.0,4744.001948828801,3,12.457988311000001,4.1079865109145166e-05,5.95,1,-1,0,0,0,0,-1,0,0,1,0,0,1,0,1,,,2.8823037615171174e+17
93,65,Np,7610.0,7610.007497388801,3,19.984263386000002,9.852022077939422e-05,5.95,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,,,7.205759403792794e+16
93,66,Np,7770.0,7770.0348124672,4,5.101125796,0.0004480369009012449,5.95,1,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,,,1.8014398509481984e+16
93,67,Np,7950.0,7950.048398028794,5,1.304826745999999,0.0006087802363974745,5.95,0,0,0,0,0,0,1,0,1,1,1,-1,-1,0,0,,,4503599627370496.0
93,68,Np,8130.0,8129.998849996802,5,1.3343616810000003,1.4145180785187679e-05,5.95,0,0,0,0,0,0,1,-1,1,0,1,-1,0,0,0,,,1125899906842624.0
93,69,Np,8310.0,8310.024212940802,4,5.455635644000001,0.0002913711287796614,5.95,1,0,1,0,0,-1,0,-1,0,0,0,1,0,1,0,,,281474976710656.0
93,70,Np,8480.0,8480.0725184,5,1.391818625,0.0008551698113238535,5.95,1,0,0,0,0,-1,1,0,1,0,0,1,0,-1,0,,,70368744177664.0
93,71,Np,8890.0,8889.747016550398,4,5.836230971999999,0.0028457080945077946,5.95,1,0,0,1,-1,0,0,-1,0,0,0,1,1,0,0,,,17592186044416.0
93,72,Np,9070.0,9070.0357346816,5,1.4886481969999998,0.0003939876692385175,5.95,0,1,-1,-1,0,-1,1,0,0,1,0,0,0,0,0,,,4398046511104.0
93,73,Np,9270.0,9269.975732774401,4,6.085855917,0.00026178236892160546,5.95,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,1099511627776.0
93,74,Np,9450.0,9449.9080297216,4,6.203983738,0.0009732304592535242,5.95,0,0,0,0,0,1,-1,1,1,-1,0,0,0,1,0,,,274877906944.0
93,75,Np,9970.0,9970.136623014401,4,6.545520367000001,0.0013703411675152067,5.95,0,1,0,0,0,1,1,-1,0,0,0,0,0,1,0,,,68719476736.0
93,76,Np,10130.0,10129.972914342397,4,6.650454906999998,0.00026738062786360833,5.95,1,0,0,1,0,0,0,1,0,0,0,1,1,-1,0,,,17179869184.0
93,77,Np,10300.0,10300.083066291201,4,6.762134366000001,0.0008064688466140635,5.95,0,0,0,0,0,0,1,0,0,1,1,1,0,-1,0,,,4294967296.0
93,78,Np,10470.0,10470.0824816,4,6.8737411250000005,0.0007877898758394656,5.95,0,0,1,0,-1,0,0,0,0,1,-1,1,0,1,0,,,1073741824.0
93,79,Np,11730.0,11729.9266348544,5,1.925211173,0.0006254488115889364,5.95,1,1,0,-1,0,1,0,0,0,0,0,-1,1,0,0,,,268435456.0
93,80,Np,11930.0,11929.951443200001,5,1.9580408750000002,0.0004070142497782947,5.95,1,0,-1,1,1,0,0,-1,1,0,0,0,0,0,0,,,67108864.0
93,81,Np,12320.0,12320.288174028801,4,8.088424484,0.0023390749091008315,5.95,0,1,0,0,0,1,0,0,0,1,0,-1,0,0,1,,,16777216.0
93,82,Np,12500.0,12499.876715200002,4,8.206326625,0.000986278399985167,5.95,1,0,0,0,1,1,-1,1,0,0,0,0,0,1,0,,,4194304.0
93,83,Np,25870.0,25870.355035929602,4,16.984214178000002,0.0013723847298117854,5.95,0,0,0,1,1,0,0,0,-1,0,0,0,1,1,1,,,1048576.0
93,84,Np,26300.0,26299.789639065602,5,4.316535852,0.0007998514615878828,5.95,1,0,0,1,1,1,0,0,0,0,0,0,-1,1,0,,,262144.0
93,85,Np,26770.0,26769.861429964803,4,17.574751464000002,0.000517631808728457,5.95,0,1,-1,0,0,0,0,1,0,0,0,1,1,0,1,,,65536.0
93,86,Np,27210.0,27209.956687513597,5,4.465919886999999,0.0001591785608342909,5.95,0,0,1,0,1,0,0,0,0,0,1,1,0,-1,0,,,16384.0
93,87,Np,31910.0,31909.628517580804,5,5.2372683360000005,0.0011641567508482366,5.95,1,1,0,0,1,-1,1,0,0,0,1,0,0,0,0,,,4096.0
93,88,Np,32500.0,32500.022202367996,5,5.334168559999999,6.831497844989197e-05,5.95,0,0,1,1,1,0,0,0,0,0,1,1,0,-1,0,,,1024.0
93,89,Np,33300.0,33299.7270244352,5,5.465422633999999,0.000819746440850889,5.95,1,0,0,-1,0,1,0,1,0,1,0,0,0,0,0,,,256.0
93,90,Np,33722.2,33721.2213230592,5,5.534601714000001,0.0029021740598024004,5.95,0,1,1,0,0,0,1,-1,0,-1,0,0,0,0,1,,,64.0
94,0,Pu,6.02576,6.0257516872000005,-1,4.050925504,0.00013795438250885998,5.95,1,1,0,0,1,-1,1,0,1,0,0,0,0,0,0,,,3.9231885846166755e+56
94,1,Pu,11.5,11.499933355575001,-1,7.731047634,0.0005795167391220917,5.95,1,0,0,0,0,0,1,-1,0,0,1,0,1,0,0,,,9.807971461541689e+55
94,2,Pu,21.1,21.10016237315,0,3.5462457769999998,0.0007695409952491153,5.95,1,0,1,-1,-1,0,0,1,0,0,1,0,0,0,0,,,2.4519928653854222e+55
94,3,Pu,35.0,35.000134653399996,1,1.4705938929999998,0.0003847239999897413,5.95,0,0,1,0,-1,1,-1,0,0,1,0,0,0,0,0,,,6.129982163463556e+54
94,4,Pu,49.0,49.000141689450004,0,8.235317931,0.0002891621428651498,5.95,0,0,0,0,0,1,1,0,-1,-1,0,0,1,1,0,,,1.532495540865889e+54
94,5,Pu,80.0,79.999318063,0,13.44526354,0.0008524212499949613,5.95,1,0,0,0,0,0,1,0,1,-1,0,0,1,0,1,,,3.831238852164722e+53
94,6,Pu,95.0,94.99965776420001,1,3.9915822590000003,0.00036024821051676935,5.95,0,0,1,1,0,-1,0,0,1,-1,0,0,0,1,0,,,9.578097130411805e+52
94,7,Pu,109.0,109.000508421,1,4.579853295,0.0004664412844095091,5.95,1,0,0,0,-1,1,0,0,1,-1,0,0,0,1,0,,,2.3945242826029513e+52
94,8,Pu,124.0,123.9995626128,1,5.210065656,0.00035273161289881634,5.95,1,0,0,0,0,-1,1,0,-1,0,1,1,0,0,0,,,5.986310706507379e+51
94,9,Pu,139.0,139.0009076498,1,5.840374271,0.0006529854676350198,5.95,0,1,0,0,0,0,-1,0,1,0,-1,1,0,1,0,,,1.4965776766268446e+51
94,10,Pu,159.0,159.000661666,1,6.68070007,0.0004161421383731971,5.95,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,,,3.7414441915671115e+50
94,11,Pu,179.0,179.00015007419998,1,7.521014708999999,8.384033518387955e-05,5.95,0,0,1,0,-1,0,0,0,1,1,0,1,0,0,0,,,9.353610478917779e+49
94,12,Pu,200.0,199.99770128799997,2,2.1008161899999998,0.001149356000013313,5.95,0,0,1,0,-1,0,0,1,0,-1,0,-1,0,0,1,,,2.3384026197294447e+49
94,13,Pu,219.0,219.00041563679994,2,2.3004245339999994,0.00018978849312458046,5.95,1,0,1,0,0,0,1,0,0,0,0,0,1,-1,0,,,5.846006549323612e+48
94,14,Pu,258.0,258.000533728,3,0.6775224099999999,0.00020687131782694428,5.95,0,1,0,1,-1,0,0,0,0,-1,0,-1,0,0,1,,,1.461501637330903e+48
94,15,Pu,278.0,277.999090747,1,11.680634065,0.0003270694244513657,5.95,1,0,0,1,1,0,0,-1,0,0,0,1,0,0,1,,,3.6537540933272573e+47
94,16,Pu,389.0,388.99957657119995,2,4.086130005999999,0.00010885059127185905,5.95,1,0,0,0,0,1,0,1,0,0,-1,-1,0,0,1,,,9.134385233318143e+46
94,17,Pu,416.0,415.9968664768,2,4.369714984,0.0007532507692322209,5.95,0,0,0,0,1,1,1,-1,0,-1,0,1,0,0,0,,,2.283596308329536e+46
